,interest_level,latitude,longitude,bathrooms,bedrooms,price,num_photos,num_features,num_description_words,created_year,created_month,created_day
111776,low,40.7617,-73.9626,1.0,1,2350,2,3,56,2016,4,27
111777,low,40.799,-73.9639,1.0,1,2750,1,1,23,2016,4,13
111782,medium,40.7645,-73.984,1.0,1,3275,4,7,84,2016,4,2
111783,medium,40.7468,-73.9735,2.0,3,4900,8,14,122,2016,4,8
111784,medium,40.7175,-74.0133,1.0,1,3925,5,12,159,2016,4,5
111786,medium,40.6645,-73.9877,1.0,2,2390,7,2,78,2016,4,14
111788,medium,40.7695,-73.9603,1.0,3,4200,5,10,136,2016,4,24
111790,medium,40.7412,-73.9772,1.0,2,3050,8,6,54,2016,4,14
111791,low,40.8675,-73.9241,1.0,1,2100,6,3,45,2016,4,19
111792,low,40.7083,-74.0149,1.0,1,3230,4,14,141,2016,4,15
111793,low,40.7283,-73.9857,1.0,1,2300,2,2,51,2016,4,8
111794,medium,40.8299,-73.9464,1.0,3,2500,8,1,54,2016,4,22
111795,medium,40.7571,-73.9647,1.0,0,2500,4,6,117,2016,4,7
111796,medium,40.7391,-73.9936,1.0,0,3000,6,16,95,2016,4,30
111799,medium,40.7479,-74.0015,1.0,1,2295,3,1,63,2016,4,7
1118,low,40.7783,-73.9837,1.0,1,3665,5,2,271,2016,6,28
111800,low,40.7396,-73.9816,1.0,0,2695,4,0,85,2016,4,30
111801,medium,40.7067,-74.0101,1.0,3,3400,5,7,104,2016,4,5
111802,low,40.7097,-73.9388,1.0,2,2400,9,4,70,2016,4,21
111803,medium,40.7494,-73.9897,1.0,3,4300,6,13,143,2016,4,24
111809,low,40.7605,-73.9678,1.0,3,4100,7,5,45,2016,4,16
111811,low,40.7788,-73.9806,1.0,1,3100,4,6,95,2016,4,14
111813,low,40.8452,-73.9809,2.0,2,2075,17,9,134,2016,4,23
111814,medium,40.7216,-73.8448,1.0,0,1850,12,1,57,2016,4,23
111815,low,40.769,-73.9541,1.0,1,2200,6,4,46,2016,4,23
111816,low,40.7444,-73.9803,1.0,2,3350,3,10,81,2016,4,5
111817,high,40.7302,-73.9924,1.0,1,3195,5,3,15,2016,4,1
111818,low,40.7761,-73.9828,1.0,1,4850,6,5,4,2016,4,13
11182,low,40.7443,-73.9912,1.0,0,4400,7,5,105,2016,6,8
111821,low,40.7705,-73.9557,1.0,1,2300,3,2,116,2016,4,13
111822,low,40.8021,-73.9392,1.0,2,2230,4,2,69,2016,4,28
111828,low,40.7313,-73.9889,1.0,2,3200,0,3,81,2016,4,29
111829,low,40.7733,-73.9812,2.0,2,8250,2,3,66,2016,4,26
111830,low,40.6188,-74.0345,1.0,2,2000,10,0,244,2016,4,17
111831,medium,40.7517,-73.969,1.0,2,3100,5,9,77,2016,4,15
111832,low,40.7075,-74.0113,1.0,2,3415,5,9,77,2016,4,22
111833,low,40.6927,-73.986,1.0,0,2585,6,19,15,2016,4,13
111835,low,40.6891,-73.9675,1.0,1,2595,1,4,1,2016,4,20
111838,low,40.7681,-73.9563,1.0,0,2650,4,4,46,2016,4,22
111843,medium,40.7109,-74.0165,1.0,0,2795,3,10,38,2016,4,3
111846,low,40.7067,-74.0072,1.0,2,3075,4,11,64,2016,4,20
111847,low,40.7222,-74.0119,1.0,1,3445,5,9,69,2016,4,12
111848,low,40.771,-73.9533,1.0,1,2500,4,6,38,2016,4,9
111849,low,40.8454,-73.939,1.0,1,2175,10,4,34,2016,4,30
11185,low,40.8253,-73.9434,1.0,2,3250,7,2,65,2016,6,12
111856,low,40.708,-74.0149,1.0,1,2700,2,8,66,2016,4,27
111859,low,40.7522,-73.9702,2.0,3,4500,4,8,78,2016,4,22
111860,low,40.7296,-73.9986,1.0,2,3350,7,1,65,2016,4,8
111868,low,40.7895,-73.9672,1.0,3,4395,4,0,57,2016,4,13
11187,low,40.7425,-73.9789,1.0,2,3350,7,0,115,2016,6,10
111871,low,40.8161,-73.9355,1.0,1,1940,9,2,6,2016,4,11
111875,low,40.8024,-73.9651,1.0,3,4000,14,3,50,2016,4,14
111876,low,40.7763,-73.9778,1.0,1,2800,4,3,96,2016,4,20
111884,low,40.7717,-73.9518,1.0,0,2375,2,1,42,2016,4,16
111885,low,40.6994,-73.9923,1.0,0,2500,2,5,75,2016,4,28
111891,low,40.7715,-73.993,1.0,1,3800,5,13,213,2016,4,7
111897,low,40.7111,-74.0055,2.5,2,6195,5,8,123,2016,4,27
1119,medium,40.7209,-74.0027,1.0,3,5600,10,7,28,2016,6,15
11190,high,40.7454,-73.9241,1.0,1,2300,12,7,108,2016,6,8
111900,low,40.71,-74.0143,1.0,0,2650,3,6,139,2016,4,8
111902,low,40.7634,-73.9638,2.0,2,8600,10,13,104,2016,4,5
111903,low,40.759,-73.9651,2.5,4,6900,7,11,108,2016,4,12
111904,low,40.7454,-73.9776,0.0,0,3275,17,13,162,2016,4,27
111905,low,40.7278,-73.9809,1.0,2,2890,4,3,46,2016,4,15
111906,medium,40.7035,-73.8685,1.0,3,2250,8,1,85,2016,4,20
111909,low,40.7238,-73.9898,2.5,3,6295,4,2,94,2016,4,19
11191,low,40.7469,-73.9802,1.0,1,3350,3,3,50,2016,6,7
111913,low,40.7681,-73.9563,1.0,2,3795,4,12,94,2016,4,12
111915,low,40.7492,-73.9789,2.0,2,4760,6,8,90,2016,4,12
111917,low,40.7752,-73.952,1.0,0,1900,4,2,53,2016,4,7
111919,medium,40.7162,-74.0155,2.0,4,6795,5,8,115,2016,4,22
111921,low,40.7656,-73.9256,1.0,1,1950,1,1,1,2016,4,13
111923,high,40.7341,-73.9818,1.0,3,4200,5,2,90,2016,4,5
11193,high,40.6552,-73.9242,1.0,3,1950,11,2,58,2016,6,8
111930,high,40.7606,-73.9973,1.0,0,2375,7,11,87,2016,4,28
111932,high,40.7612,-73.9978,1.0,2,3225,8,16,149,2016,4,14
111934,low,40.7893,-73.9705,1.0,2,3195,5,10,111,2016,4,22
111936,low,40.7752,-73.951,1.0,0,2390,5,5,72,2016,4,22
111939,low,40.743,-73.9805,1.0,1,3480,6,10,117,2016,4,8
11194,medium,40.7657,-73.9878,1.0,3,4150,5,4,105,2016,6,21
111941,low,40.7471,-73.9723,1.0,1,3395,6,9,108,2016,4,14
111945,medium,40.7075,-74.0059,1.0,3,3950,5,9,41,2016,4,6
111946,high,40.7199,-73.9891,1.0,2,2995,4,8,119,2016,4,12
11195,low,40.6933,-73.9818,1.0,2,4000,5,7,88,2016,6,16
111951,low,40.732,-73.9885,1.0,0,4295,4,3,82,2016,4,18
111952,high,40.8713,-73.9148,1.0,1,1500,6,1,113,2016,4,10
111954,low,40.7307,-73.9768,1.0,1,3297,0,5,1,2016,4,26
111956,low,40.7357,-73.9864,1.0,0,2600,4,7,55,2016,4,17
111958,low,40.7656,-73.9256,1.0,0,1795,1,1,1,2016,4,13
111961,low,40.7381,-73.9961,1.0,0,3000,4,9,115,2016,4,28
111962,low,40.7773,-73.9631,2.5,2,35000,2,8,124,2016,4,12
111967,low,40.7758,-73.9566,1.0,4,4695,0,3,21,2016,4,29
11197,high,40.7448,-73.9823,1.0,0,2100,4,4,144,2016,6,1
111972,low,40.6835,-73.9783,1.0,0,2100,0,2,1,2016,4,16
111977,medium,40.7134,-73.857,1.0,1,1700,12,1,28,2016,4,15
111979,medium,40.7294,-73.9867,2.0,3,5800,10,7,158,2016,4,24
111983,medium,40.7135,-74.0085,1.0,0,3000,5,7,55,2016,4,18
111987,medium,40.7494,-73.9875,1.0,2,3200,7,8,144,2016,4,30
11199,low,40.7563,-73.9686,1.0,1,3075,1,3,27,2016,6,8
111994,low,40.7644,-73.985,1.0,2,4985,14,6,234,2016,4,29
111995,low,40.7473,-73.9738,1.0,1,3000,4,3,52,2016,4,20
1120,low,40.7656,-73.9619,1.0,1,3050,0,4,183,2016,6,21
112001,low,40.7707,-73.9817,1.0,1,6595,8,6,114,2016,4,28
112006,low,40.7494,-73.9875,1.0,0,2300,8,11,114,2016,4,6
11201,low,40.7596,-73.9891,1.0,1,2600,5,2,48,2016,6,16
112013,low,40.7283,-73.9875,1.0,1,3650,4,2,20,2016,4,14
112017,low,40.742,-73.9969,1.5,2,6200,7,1,123,2016,4,19
112018,low,40.7645,-73.9833,1.0,1,2700,4,4,50,2016,4,25
112019,low,40.7315,-73.9875,1.0,2,6195,5,0,52,2016,4,7
11202,medium,40.7345,-73.981,1.0,4,3200,0,1,1,2016,6,24
112020,medium,40.7313,-74.002,1.0,2,3000,6,3,60,2016,4,26
112021,low,40.7739,-73.9529,3.0,3,6500,5,1,20,2016,4,26
112025,low,40.786,-73.952,1.0,1,2800,4,9,106,2016,4,29
112026,low,40.726,-73.9901,1.0,3,6500,5,5,37,2016,4,10
112027,low,40.6783,-73.9794,1.0,3,3850,0,5,149,2016,4,10
112028,low,40.7674,-73.9837,1.0,1,3400,4,6,105,2016,4,9
112029,high,40.8788,-73.9144,1.0,1,1675,16,13,73,2016,4,21
112030,medium,40.708,-74.0149,1.0,1,2700,5,6,143,2016,4,13
112034,low,40.7425,-73.9789,1.0,2,3200,6,2,83,2016,4,21
112035,medium,40.7369,-73.9928,1.0,1,2900,3,5,71,2016,4,8
112036,low,40.7771,-73.9445,1.0,0,1850,3,1,87,2016,4,2
11204,medium,40.7081,-74.0013,1.0,2,3740,6,11,124,2016,6,22
112041,low,40.706,-74.0096,1.0,0,3300,3,7,50,2016,4,2
112042,low,40.7404,-74.0017,1.0,3,5300,2,2,9,2016,4,6
112044,low,40.7641,-73.9592,1.0,3,4400,3,4,159,2016,4,12
112047,low,40.7759,-73.9557,1.0,2,5000,4,14,67,2016,4,20
112048,high,40.7088,-74.0059,1.0,2,2450,5,4,53,2016,4,24
112049,medium,40.7568,-73.9982,1.0,3,3700,8,15,307,2016,4,8
112054,high,40.6665,-73.8614,2.0,3,1700,7,3,145,2016,4,2
112055,low,40.8252,-73.9515,1.0,2,1900,8,9,97,2016,4,20
112056,low,40.7348,-73.9865,1.0,1,4200,1,3,41,2016,4,18
112057,medium,40.7383,-74.0015,1.0,0,2550,4,8,77,2016,4,19
112058,low,40.7286,-73.8487,1.0,1,2200,7,7,106,2016,4,28
11206,low,40.7111,-74.0055,2.0,2,5250,7,10,139,2016,6,16
112062,low,40.7658,-73.9781,1.0,1,3875,4,3,125,2016,4,24
112066,medium,40.6475,-74.0087,1.0,3,2200,4,2,45,2016,4,13
112067,medium,40.7902,-73.9677,2.0,2,4550,12,8,294,2016,4,4
112070,medium,40.6669,-73.9811,1.0,1,2500,5,3,47,2016,4,10
112071,low,40.7676,-73.9617,4.0,4,37000,2,13,133,2016,4,8
112073,low,40.7575,-73.9625,1.0,1,2650,4,8,42,2016,4,14
112077,low,40.7753,-73.9473,1.0,1,2450,5,0,94,2016,4,15
112078,low,40.7158,-74.0154,2.0,3,10750,6,18,109,2016,4,19
11208,medium,40.6895,-73.9657,1.0,1,2150,3,4,58,2016,6,16
112082,low,40.6905,-73.9668,1.0,2,3000,3,2,36,2016,4,25
112083,medium,40.7399,-74.0036,1.0,0,2335,7,1,198,2016,4,8
112092,low,40.7897,-73.9734,1.0,0,3022,11,5,60,2016,4,16
112095,medium,40.7087,-74.0138,1.0,0,2850,3,9,71,2016,4,13
112097,low,40.7488,-73.977,1.0,0,3100,4,8,25,2016,4,14
112098,low,40.7173,-73.9537,1.0,0,3425,8,3,15,2016,4,16
112099,low,40.7252,-73.9947,1.0,0,3800,5,7,55,2016,4,20
112100,low,40.7959,-73.9742,2.0,2,4850,4,5,33,2016,4,9
112101,low,40.7338,-73.9865,1.0,0,2650,4,7,139,2016,4,27
112103,high,40.7213,-73.9952,1.0,2,3700,5,3,83,2016,4,14
112107,high,40.7443,-73.9809,2.0,4,5500,8,6,108,2016,4,22
112110,low,40.7804,-73.9519,1.0,1,2700,6,4,80,2016,4,15
112114,low,40.7471,-73.9867,1.0,1,3900,4,4,72,2016,4,2
112117,low,40.7841,-73.9568,1.0,3,5500,3,3,55,2016,4,22
112118,low,40.781,-73.9529,2.0,3,4200,4,5,135,2016,4,8
11212,low,40.7634,-73.9638,1.0,0,2950,3,6,92,2016,6,22
112125,medium,40.7405,-73.9996,1.0,2,3300,4,2,48,2016,4,21
112126,low,40.7762,-73.9571,2.0,3,7995,6,6,79,2016,4,28
112129,medium,40.7393,-73.8263,1.0,0,1600,8,10,89,2016,4,9
112131,low,40.8005,-73.9705,1.0,1,2495,9,3,74,2016,4,30
112134,low,40.7583,-73.9633,4.0,4,16880,1,6,129,2016,4,6
112135,low,40.7074,-74.0122,1.0,1,2675,5,8,149,2016,4,2
11214,medium,40.7682,-73.9101,1.0,1,1800,5,0,36,2016,6,29
112141,medium,40.7536,-73.9739,1.0,0,2400,3,8,42,2016,4,12
112143,low,40.7775,-73.9474,1.0,0,2150,5,6,38,2016,4,8
112147,high,40.7422,-73.9824,1.0,0,2100,3,5,74,2016,4,22
112148,high,40.7832,-73.9482,1.0,1,2450,6,0,38,2016,4,6
11215,low,40.6983,-73.9929,1.0,0,2150,5,3,99,2016,6,3
112150,medium,40.7407,-73.9815,1.0,1,2275,3,1,82,2016,4,8
112155,low,40.7845,-73.9774,1.0,3,4295,5,0,69,2016,4,6
112157,low,40.7677,-73.9603,1.0,0,2400,6,3,81,2016,4,17
112158,low,40.8608,-73.9295,1.0,0,1500,0,2,1,2016,4,10
112159,medium,40.693,-73.9988,1.0,1,2050,4,3,53,2016,4,11
112161,low,40.7611,-73.9504,1.0,3,4225,4,2,120,2016,4,28
112166,low,40.7695,-73.9603,3.0,3,7287,8,9,149,2016,4,24
112167,low,40.8036,-73.9568,1.5,2,3500,9,9,235,2016,4,17
112170,medium,40.7544,-73.9721,2.0,3,5000,7,11,119,2016,4,20
112171,low,40.7532,-73.974,1.0,0,2495,3,7,64,2016,4,17
112173,low,40.6416,-73.9504,2.0,3,2200,10,1,41,2016,4,20
112176,low,40.7693,-73.9529,1.0,3,3600,0,1,10,2016,4,21
112179,low,40.7775,-73.9784,1.0,0,2050,4,2,50,2016,4,17
112180,low,40.7368,-73.979,1.0,1,2800,7,6,94,2016,4,30
112182,low,40.7467,-73.9778,1.0,0,2500,4,6,132,2016,4,15
112185,medium,40.7103,-74.0042,1.0,0,2475,10,14,210,2016,4,29
112186,low,40.706,-74.006,1.0,1,2725,6,7,81,2016,4,5
112187,low,40.7058,-73.9198,1.0,3,3250,9,3,58,2016,4,4
112188,low,40.7681,-73.9544,1.0,1,2250,4,1,37,2016,4,3
112189,low,40.7074,-74.0069,1.0,0,3030,14,1,9,2016,4,6
11219,medium,40.7109,-74.0165,1.0,1,2475,5,9,144,2016,6,11
112190,low,40.7298,-73.9855,1.0,2,3849,6,3,67,2016,4,7
112191,low,40.7889,-73.9755,2.0,2,7750,7,4,47,2016,4,15
112192,low,40.7306,-74.0092,1.0,0,3180,6,5,53,2016,4,11
112193,low,40.779,-73.9461,1.0,1,2800,3,6,64,2016,4,24
112194,low,40.7406,-73.9822,1.0,1,3495,7,4,164,2016,4,7
112195,medium,40.8687,-73.9217,1.0,1,1650,5,1,80,2016,4,19
112196,low,40.7553,-73.9953,1.0,0,2955,4,11,169,2016,4,17
112197,medium,40.73,-73.9864,1.0,0,2750,4,6,93,2016,4,19
112198,low,40.7486,-73.9757,1.0,1,4000,4,6,64,2016,4,28
112203,medium,40.7575,-73.9625,1.0,0,2490,5,4,77,2016,4,28
112205,low,40.6921,-73.9846,2.0,2,4095,0,3,13,2016,4,27
112207,medium,40.7831,-73.9837,1.0,2,2700,6,3,57,2016,4,6
112208,low,40.7448,-73.9909,1.0,1,3985,8,5,168,2016,4,4
112214,low,40.7681,-73.9544,1.0,0,1875,5,1,35,2016,4,21
112219,high,40.7062,-74.0158,1.0,2,2975,10,14,234,2016,4,25
11222,low,40.7539,-73.9677,1.0,1,3200,4,8,84,2016,6,11
112222,low,40.7664,-73.9918,2.0,2,5058,10,4,82,2016,4,2
112231,medium,40.6989,-73.9293,1.0,1,2000,7,1,20,2016,4,2
112237,low,40.7077,-74.0166,1.0,1,3550,0,9,1,2016,4,21
112241,low,40.7047,-74.0076,1.0,0,2676,9,13,94,2016,4,26
112242,low,40.8212,-73.9395,1.0,3,2550,5,7,94,2016,4,5
112249,medium,40.7645,-73.984,1.0,1,3338,7,11,119,2016,4,26
112252,low,40.7515,-73.9413,1.0,1,2550,8,16,276,2016,4,4
112254,low,40.7412,-73.9772,1.0,2,3000,6,4,81,2016,4,10
112255,medium,40.8154,-73.9385,1.0,1,1950,4,2,151,2016,4,5
112258,low,40.8343,-73.9421,1.0,3,2750,3,4,39,2016,4,27
11226,medium,40.7338,-73.9865,1.0,2,3400,3,6,103,2016,6,1
112260,low,40.8021,-73.9689,1.5,2,2795,6,2,115,2016,4,29
112261,low,40.6751,-73.9511,1.0,1,2100,10,5,64,2016,4,21
112266,low,40.8498,-73.9401,2.0,3,3000,12,7,100,2016,4,25
112267,low,40.7182,-73.9639,1.0,1,3535,8,11,83,2016,4,27
112269,medium,40.7736,-73.9075,1.0,1,1850,5,3,120,2016,4,15
11227,medium,40.7487,-73.9755,2.0,3,5400,6,13,93,2016,6,10
112276,low,40.7173,-73.9616,2.0,2,4325,11,10,239,2016,4,6
112279,medium,40.71,-74.0143,1.0,0,2300,5,8,94,2016,4,9
112285,low,40.7035,-73.9897,1.0,1,3845,5,6,88,2016,4,17
112286,low,40.6952,-73.9238,1.0,1,2050,5,0,42,2016,4,20
112287,low,40.7325,-73.9946,1.0,0,2595,3,2,42,2016,4,10
112291,low,40.7291,-73.9786,1.0,1,3695,5,5,109,2016,4,26
112294,low,40.71,-74.0143,1.0,1,2679,2,11,134,2016,4,4
112295,medium,40.761,-73.9885,2.0,3,3795,6,3,87,2016,4,13
112296,low,40.7404,-74.0038,1.0,0,2100,2,3,102,2016,4,2
112298,medium,40.7448,-73.9919,1.0,0,3295,7,9,113,2016,4,29
112299,low,40.7187,-73.8903,1.5,3,2800,0,0,13,2016,4,13
112300,low,40.7486,-73.9814,1.0,0,2800,2,4,96,2016,4,29
112304,low,40.7677,-73.9916,1.0,2,3795,5,16,94,2016,4,30
112305,low,40.7375,-73.9739,1.0,2,3100,8,7,91,2016,4,30
112307,low,40.7929,-73.9455,2.0,2,3200,11,4,48,2016,4,3
112308,medium,40.7645,-73.984,2.0,2,4300,8,17,151,2016,4,26
11231,low,40.7487,-73.9901,2.0,2,6995,5,8,76,2016,6,16
112311,low,40.7252,-73.9947,1.5,2,7500,3,9,78,2016,4,26
112312,low,40.7084,-74.0066,1.0,2,2950,4,10,164,2016,4,6
112313,low,40.7301,-73.9927,1.0,1,4150,7,2,33,2016,4,14
112315,low,40.724,-74.0035,2.0,2,20000,4,10,129,2016,4,25
112317,low,40.7749,-73.9482,1.0,1,2500,9,4,48,2016,4,15
112322,low,40.7403,-73.9803,1.0,0,2200,3,1,90,2016,4,16
112324,low,40.7322,-73.9876,1.0,0,2695,3,2,44,2016,4,23
112325,low,40.7277,-73.9807,1.0,1,2295,5,0,140,2016,4,8
112326,medium,40.7562,-73.9968,1.0,2,3495,7,7,159,2016,4,5
112329,medium,40.7337,-74.0034,2.0,2,4525,7,0,30,2016,4,13
112335,low,40.7053,-74.0103,1.0,1,4377,18,12,159,2016,4,7
112336,low,40.7785,-73.9842,1.0,1,2600,5,0,13,2016,4,14
112337,low,40.7801,-73.9475,2.0,4,5400,4,9,93,2016,4,8
112344,medium,40.7396,-73.9885,1.0,1,2700,5,5,82,2016,4,21
112345,low,40.7779,-73.9515,2.0,2,4900,4,4,180,2016,4,10
11235,low,40.6881,-73.9166,2.0,3,2500,11,2,28,2016,6,12
112352,high,40.7762,-73.9524,1.0,1,2100,6,3,90,2016,4,9
112357,low,40.7586,-73.9938,1.0,2,3800,5,11,151,2016,4,12
112361,low,40.7075,-74.0113,1.0,0,2676,4,9,73,2016,4,27
112363,high,40.8367,-73.9382,1.0,3,2525,4,1,60,2016,4,27
112364,low,40.7582,-73.9622,1.0,1,3200,5,10,112,2016,4,29
112368,high,40.7777,-73.9561,1.0,0,2000,4,2,76,2016,4,15
112369,low,40.7444,-73.9803,1.0,1,3705,3,10,122,2016,4,8
112371,medium,40.7084,-74.0057,1.0,2,3395,5,6,188,2016,4,22
112372,low,40.7801,-73.9475,2.0,3,5150,5,4,23,2016,4,27
112376,low,40.7661,-73.9636,3.0,3,16000,8,11,127,2016,4,17
112377,low,40.7521,-73.9743,1.0,1,3800,12,8,67,2016,4,24
112378,medium,40.7619,-73.9609,1.0,0,1850,4,8,76,2016,4,29
112379,low,40.7562,-73.9968,1.0,1,3688,7,9,126,2016,4,21
112380,low,40.7128,-74.0059,1.0,1,2300,3,1,63,2016,4,25
112382,low,40.753,-73.9695,3.0,4,7500,6,11,98,2016,4,2
112383,low,40.7114,-74.0078,1.0,1,3175,2,5,122,2016,4,29
112385,low,40.7787,-73.9751,1.0,2,5900,6,4,116,2016,4,14
112387,low,40.7797,-73.9446,1.0,1,3095,0,9,1,2016,4,23
112388,high,40.7306,-73.9866,1.0,2,4200,4,9,81,2016,4,2
112389,medium,40.7764,-73.9771,1.0,1,3495,5,10,168,2016,4,19
112394,low,40.7179,-74.0148,1.0,1,4935,9,2,178,2016,4,17
112395,low,40.7855,-73.9561,1.0,1,2550,12,5,153,2016,4,23
112405,low,40.796,-73.9742,1.0,2,2995,7,8,101,2016,4,12
112407,low,40.77,-73.9517,1.0,2,2595,5,3,30,2016,4,27
112408,low,40.7609,-73.986,1.0,1,4000,0,11,1,2016,4,30
112409,low,40.776,-73.9456,4.0,6,21000,7,4,138,2016,4,21
11241,low,40.8417,-73.937,1.0,1,1455,5,3,46,2016,6,13
112410,low,40.7223,-73.9954,1.0,1,3295,4,3,99,2016,4,25
112416,high,40.7554,-73.9209,1.0,1,1650,5,0,47,2016,4,19
112418,medium,40.7471,-73.9416,2.0,3,3990,6,14,168,2016,4,12
11242,medium,40.7804,-73.9522,1.0,1,2700,3,10,122,2016,6,21
112420,low,40.776,-73.9809,1.0,1,2800,0,3,66,2016,4,20
112423,medium,40.8278,-73.9412,1.0,2,1925,7,7,136,2016,4,15
112425,low,40.7369,-73.9928,1.0,0,2900,4,8,66,2016,4,30
112428,low,40.756,-73.9641,1.5,2,3700,5,7,98,2016,4,12
112429,low,40.7754,-73.9465,2.0,1,2600,5,4,101,2016,4,22
112430,low,40.7777,-73.9462,1.0,1,3100,4,3,186,2016,4,27
112433,low,40.7426,-73.9808,1.0,1,3495,5,4,109,2016,4,26
112435,medium,40.7792,-73.9514,1.0,1,2579,4,1,108,2016,4,15
112442,medium,40.7299,-73.9819,2.0,2,3695,15,3,72,2016,4,11
112443,low,40.7334,-74.0047,1.0,0,3350,5,6,57,2016,4,19
112445,low,40.7673,-73.968,1.0,0,2300,3,4,33,2016,4,12
112446,low,40.6557,-73.9547,1.0,1,1600,0,2,9,2016,4,11
112449,low,40.7716,-73.981,1.5,1,6295,8,11,106,2016,4,27
112452,medium,40.8243,-73.9415,1.0,1,1550,6,3,32,2016,4,25
112461,low,40.7461,-73.9757,1.0,0,2500,3,10,77,2016,4,5
112463,low,40.7545,-73.9976,1.0,1,2992,5,7,142,2016,4,24
112466,low,40.7578,-73.9839,1.0,2,3300,7,1,47,2016,4,14
112468,low,40.694,-73.9672,1.0,1,2600,7,8,65,2016,4,20
11247,low,40.779,-73.953,1.0,1,2300,6,2,41,2016,6,9
112470,low,40.7267,-73.9773,1.0,2,3300,3,2,68,2016,4,12
112471,low,40.7933,-73.9675,2.0,2,5395,5,5,113,2016,4,6
112472,medium,40.7334,-74.0018,1.0,2,4495,6,7,134,2016,4,7
112473,low,40.7745,-73.9897,1.0,0,3300,0,12,1,2016,4,30
112475,low,40.7468,-73.9777,2.0,3,5400,5,4,78,2016,4,6
112476,medium,40.7063,-74.0095,1.0,3,4500,6,7,119,2016,4,7
11248,medium,40.7439,-73.9743,1.0,2,3100,5,11,162,2016,6,1
112480,high,40.8223,-73.94,1.0,2,1850,6,7,198,2016,4,7
112482,low,40.8081,-73.9498,2.5,3,4950,14,8,116,2016,4,29
112484,low,40.7633,-73.9596,1.0,2,5550,7,8,50,2016,4,14
112487,low,40.7637,-73.9847,1.0,1,3050,4,2,45,2016,4,15
112489,low,40.7363,-73.9794,1.0,2,3795,0,2,51,2016,4,13
112491,medium,40.742,-73.9841,2.0,3,5800,7,3,1,2016,4,29
112494,low,40.7471,-73.9846,1.0,0,2300,3,5,120,2016,4,20
112497,low,40.706,-74.0088,1.0,1,3600,7,5,48,2016,4,2
11250,high,40.753,-73.9958,1.0,2,3000,10,10,153,2016,6,22
112501,low,40.7459,-73.9572,2.0,2,4192,7,8,141,2016,4,12
112504,medium,40.8005,-73.9686,1.0,1,2450,8,9,33,2016,4,12
112505,low,40.7472,-73.991,1.0,0,3375,6,2,25,2016,4,12
11251,low,40.7461,-73.9757,1.0,0,2750,4,3,46,2016,6,21
112510,low,40.7725,-73.9819,1.5,1,7495,5,4,125,2016,4,11
112513,low,40.7566,-73.9937,2.0,3,4700,14,4,124,2016,4,29
112515,low,40.7254,-73.9027,1.0,4,2600,4,6,15,2016,4,29
112518,medium,40.7571,-73.9647,1.0,2,3300,8,7,91,2016,4,15
11252,low,40.8465,-73.9349,1.0,1,1450,1,0,9,2016,6,12
112521,low,40.6529,-73.9567,2.0,2,2635,14,10,283,2016,4,26
112523,medium,40.7463,-73.9773,1.0,1,2750,5,5,174,2016,4,27
112525,low,40.7274,-74.0001,1.0,3,6200,6,3,95,2016,4,6
112527,low,40.743,-73.9975,1.0,3,5600,4,3,32,2016,4,29
11253,medium,40.7494,-73.9875,1.0,1,2575,3,10,47,2016,6,11
112530,medium,40.7085,-74.0165,1.0,0,2725,1,7,38,2016,4,26
112531,medium,40.8438,-73.9401,1.0,3,2750,7,5,37,2016,4,27
112532,medium,40.667,-73.9813,1.0,1,2250,8,2,89,2016,4,4
112533,low,40.7985,-73.9385,1.0,3,2750,6,6,88,2016,4,11
112534,low,40.7894,-73.9764,0.0,0,2300,0,1,13,2016,4,6
112536,low,40.7279,-73.9794,2.0,3,5495,7,4,4,2016,4,29
112542,low,40.7301,-73.9927,1.0,0,3050,6,4,112,2016,4,4
112544,low,40.8117,-73.9397,2.0,2,3300,6,5,274,2016,4,22
112545,high,40.7348,-73.9865,2.0,4,4950,7,11,201,2016,4,27
11255,low,40.7588,-73.9622,1.0,0,2850,0,4,1,2016,6,11
112552,medium,40.7521,-74.0011,1.0,1,3323,5,9,122,2016,4,2
112557,high,40.7299,-73.9819,1.0,2,3695,7,5,45,2016,4,28
112558,low,40.7236,-74.0106,1.0,1,3995,8,7,373,2016,4,13
112559,low,40.7044,-74.0116,1.0,1,4033,4,7,48,2016,4,19
11256,low,40.7773,-73.9469,1.0,0,2075,4,1,84,2016,6,1
112561,medium,40.7748,-73.9513,1.0,2,2850,11,1,53,2016,4,24
112567,low,40.7602,-73.9597,3.0,3,9995,7,6,109,2016,4,20
112569,medium,40.7606,-73.9963,1.0,1,3200,8,12,163,2016,4,24
11257,medium,40.7091,-74.0148,1.0,3,3450,7,13,177,2016,6,7
112571,low,40.7309,-73.9902,1.0,1,3995,6,4,94,2016,4,20
112573,low,40.6735,-73.9843,1.0,3,3250,6,1,31,2016,4,30
112575,low,40.8163,-73.9416,1.0,2,2200,7,7,146,2016,4,11
112577,low,40.6878,-73.9123,2.0,3,3750,12,4,49,2016,4,7
11258,low,40.7708,-73.9818,2.5,3,16600,7,13,111,2016,6,17
112581,low,40.7709,-73.9318,2.0,3,3900,18,18,69,2016,4,11
112583,medium,40.7491,-73.9797,1.0,1,3100,8,10,193,2016,4,30
112586,low,40.8463,-73.9363,1.0,2,2450,10,4,150,2016,4,15
112590,high,40.753,-73.9958,1.0,2,3200,4,5,123,2016,4,30
